Wall time,Step,Value
1721006934.8799877,100000,-6.802950859069824
1721007033.9142208,200000,-0.5606391429901123
1721007137.483278,300000,-0.5930371880531311
1721007234.362811,400000,-0.7593117952346802
1721007325.8917723,500000,-0.7597644329071045
1721007419.6067898,600000,-0.5769424438476562
1721007507.9397728,700000,-0.24943234026432037
1721007599.7550142,800000,0.1461910903453827
1721007687.048229,900000,0.6755365133285522
1721007776.5419292,1000000,1.3309625387191772
1721007866.5739558,1100000,1.8420419692993164
1721007957.7048678,1200000,2.329319477081299
1721008052.2268448,1300000,2.794774055480957
1721008144.855407,1400000,3.6408586502075195
1721008238.2108123,1500000,4.142411708831787
1721008331.8301976,1600000,4.409334659576416
1721008422.464609,1700000,5.163668155670166
1721008515.1159883,1800000,5.804144382476807
1721008612.25342,1900000,6.327443599700928
1721008701.8871968,2000000,6.345544338226318
1721008791.633371,2100000,10.787237167358398
1721008896.4517183,2200000,12.460914611816406
1721008988.2797928,2300000,14.108753204345703
1721009105.1810925,2400000,14.528390884399414
1721009186.7590795,2500000,15.239489555358887
1721009285.0165274,2600000,15.015844345092773
1721009375.8137822,2700000,16.18071746826172
1721009475.3250086,2800000,15.903093338012695
1721009581.9654913,2900000,15.646944999694824
1721009684.8891973,3000000,15.98450756072998
1721009778.713212,3100000,15.969472885131836
1721009874.7409256,3200000,16.278505325317383
1721009972.5698407,3300000,16.23565673828125
1721010032.5982018,3400000,15.782214164733887
1721010129.0407734,3500000,16.2740478515625
1721010222.184328,3600000,16.055625915527344
1721010322.5036342,3700000,16.16608238220215
1721010413.0980694,3800000,16.063108444213867
1721010500.0597749,3900000,15.66496467590332
1721010591.1737242,4000000,16.090009689331055
1721010676.0857966,4100000,16.22707748413086
1721010767.2148788,4200000,16.14101791381836
1721010857.082123,4300000,16.187904357910156
1721010942.9950368,4400000,16.55985450744629
1721011032.656297,4500000,16.573366165161133
1721011129.632714,4600000,16.854507446289062
1721011230.3848596,4700000,16.646726608276367
1721011323.4994571,4800000,16.17737579345703
1721011415.7314405,4900000,16.081905364990234
1721011500.0675275,5000000,15.521628379821777
