Wall time,Step,Value
1720997504.400487,100000,-6.420726776123047
1720997602.868631,200000,-0.528114914894104
1720997704.6376677,300000,-0.36943280696868896
1720997801.5685427,400000,-0.21216076612472534
1720997901.061686,500000,-0.12166215479373932
1720997996.4769385,600000,-0.04009934887290001
1720998089.9404306,700000,0.05756722763180733
1720998185.354362,800000,0.17856831848621368
1720998292.3276653,900000,0.3704036474227905
1720998396.949261,1000000,0.5354133248329163
1720998489.1911657,1100000,0.6804429888725281
1720998582.6278503,1200000,0.7494715452194214
1720998676.9542663,1300000,0.8488391637802124
1720998772.1731646,1400000,0.8700321912765503
1720998867.372863,1500000,0.8931294679641724
1720998961.8748088,1600000,0.9836847186088562
1720999057.4262896,1700000,1.063537359237671
1720999148.2492013,1800000,1.7535563707351685
1720999240.6382105,1900000,1.8060579299926758
1720999333.9855075,2000000,2.2634880542755127
1720999427.0025973,2100000,8.172189712524414
1720999518.4245875,2200000,8.852696418762207
1720999608.5169861,2300000,8.934724807739258
1720999702.6995034,2400000,9.596877098083496
1720999796.2278683,2500000,10.568154335021973
1720999894.9622946,2600000,12.065093040466309
1720999999.022749,2700000,13.165132522583008
1721000109.0750217,2800000,13.069490432739258
1721000204.3229387,2900000,13.209933280944824
1721000300.5120938,3000000,13.21497917175293
1721000398.9686697,3100000,13.241570472717285
1721000490.131846,3200000,13.070810317993164
1721000590.7550626,3300000,12.26683521270752
1721000651.9669557,3400000,12.866365432739258
1721000742.40476,3500000,11.460868835449219
1721000836.586405,3600000,12.914114952087402
1721000935.1878963,3700000,10.67670726776123
1721001032.138607,3800000,9.743195533752441
1721001122.553596,3900000,10.253293991088867
1721001213.375948,4000000,10.33992862701416
1721001306.2484999,4100000,10.871243476867676
1721001401.8021111,4200000,10.639111518859863
1721001491.417547,4300000,10.142843246459961
1721001585.0255027,4400000,9.49194049835205
1721001681.4468353,4500000,9.990547180175781
1721001774.8148265,4600000,10.83598804473877
1721001870.3902624,4700000,9.406891822814941
1721001966.5307894,4800000,10.566007614135742
1721002060.695632,4900000,11.544639587402344
1721002154.2859468,5000000,9.482489585876465
