Wall time,Step,Value
1720906555.8702445,100000,-6.004569053649902
1720906651.8376765,200000,-0.5725353360176086
1720906744.487305,300000,-0.5735955834388733
1720906842.8406165,400000,-0.5432420372962952
1720906941.6183977,500000,-0.5252425074577332
1720907054.750646,600000,-0.5222012400627136
1720907163.2039413,700000,-0.5276314616203308
1720907263.1861243,800000,-0.549946129322052
1720907368.2955382,900000,-0.6711298823356628
1720907468.1493888,1000000,-1.1422053575515747
1720907557.0749085,1100000,-1.5205751657485962
1720907647.613584,1200000,-1.1420247554779053
1720907737.3416462,1300000,-0.7633058428764343
1720907829.0276232,1400000,-0.4477476179599762
1720907920.2665048,1500000,-0.19760814309120178
1720908014.2111924,1600000,-0.06331144273281097
1720908110.1805592,1700000,0.06878774613142014
1720908206.1154563,1800000,0.20545481145381927
1720908307.5224907,1900000,0.3026193380355835
1720908417.1881173,2000000,0.3911610245704651
1720908516.797417,2100000,2.350403308868408
1720908620.3637207,2200000,2.8345139026641846
1720908727.034168,2300000,3.330893039703369
1720908819.1324794,2400000,4.216505527496338
1720908915.2881308,2500000,5.362051010131836
1720909012.7178228,2600000,6.450689792633057
1720909104.3287895,2700000,7.147457599639893
1720909209.0292656,2800000,7.648386478424072
1720909311.0023913,2900000,7.839749336242676
1720909408.7828562,3000000,8.762346267700195
1720909504.826127,3100000,9.74200439453125
1720909598.994296,3200000,10.17872142791748
1720909689.8288064,3300000,10.648649215698242
1720909783.153429,3400000,11.722935676574707
1720909875.0202193,3500000,12.702019691467285
1720909964.8153114,3600000,13.804768562316895
1720910024.6721184,3700000,13.997773170471191
1720910120.6695838,3800000,15.582188606262207
1720910224.6730917,3900000,15.981630325317383
1720910315.4045951,4000000,15.77784538269043
1720910412.5926588,4100000,15.625754356384277
1720910508.7955449,4200000,15.980311393737793
1720910604.366882,4300000,16.20418930053711
1720910696.9127243,4400000,16.38181495666504
1720910791.5457537,4500000,16.101701736450195
1720910881.2260444,4600000,16.036300659179688
1720910972.6818748,4700000,15.560529708862305
1720911063.6349788,4800000,15.654376029968262
1720911152.9775665,4900000,16.432952880859375
1720911238.5890417,5000000,15.277153015136719
