Wall time,Step,Value
1720898387.9294415,100000,-7.0043230056762695
1720898455.0552886,200000,-0.6282555460929871
1720898522.5387247,300000,-0.5999956727027893
1720898589.5683873,400000,-0.5689260959625244
1720898657.8049443,500000,-0.5418174862861633
1720898725.228022,600000,-0.5273250937461853
1720898792.108286,700000,-0.5222488641738892
1720898859.2892854,800000,-0.5302150845527649
1720898925.9389608,900000,-0.5515055060386658
1720898991.4270623,1000000,-0.5994605422019958
1720899060.8120723,1100000,-0.7331973314285278
1720899130.59664,1200000,-1.1261169910430908
1720899197.4162803,1300000,-1.6179790496826172
1720899263.7194421,1400000,-1.7666840553283691
1720899327.5613637,1500000,-1.3228087425231934
1720899394.628515,1600000,-1.043445348739624
1720899463.2170317,1700000,-0.8812759518623352
1720899528.704545,1800000,-0.8598987460136414
1720899595.98561,1900000,-0.8974779844284058
1720899662.1688113,2000000,-0.9926354885101318
1720899729.7771566,2100000,-1.3775856494903564
1720899796.6420946,2200000,-0.4921615421772003
1720899861.6438968,2300000,0.5897426605224609
1720899929.981799,2400000,1.2840864658355713
1720899995.6792116,2500000,1.9404923915863037
1720900065.7718527,2600000,2.5443458557128906
1720900134.6077554,2700000,2.8468809127807617
1720900202.8143754,2800000,3.448007822036743
1720900272.1936066,2900000,4.179465293884277
1720900340.8531835,3000000,5.267650604248047
1720900411.843902,3100000,5.690850734710693
1720900482.8434012,3200000,6.613658428192139
1720900551.674111,3300000,7.034539222717285
1720900618.4123645,3400000,7.206306457519531
1720900687.943996,3500000,7.416594505310059
1720900725.0230613,3600000,7.591613292694092
1720900792.421229,3700000,7.828872203826904
1720900860.1648824,3800000,8.38628101348877
1720900928.4752831,3900000,8.922727584838867
1720900994.206853,4000000,9.82481861114502
1720901060.371973,4100000,11.100990295410156
1720901129.7083318,4200000,11.708624839782715
1720901198.435894,4300000,12.846355438232422
1720901265.107685,4400000,13.199023246765137
1720901333.3239455,4500000,13.59934139251709
1720901399.0835636,4600000,13.61879825592041
1720901479.5824027,4700000,13.805557250976562
1720901566.5982058,4800000,13.930912017822266
1720901656.2053883,4900000,14.498005867004395
1720901739.1743703,5000000,13.652287483215332
