Wall time,Step,Value
1720920545.8843348,100000,-5.547411918640137
1720920642.0804353,200000,-0.5198768377304077
1720920742.3157601,300000,-0.5165858864784241
1720920843.7645848,400000,-0.5065025687217712
1720920945.6667361,500000,-0.5007975697517395
1720921045.5401185,600000,-0.5054117441177368
1720921149.0014224,700000,-0.7119633555412292
1720921246.8804011,800000,-1.3642878532409668
1720921333.0811403,900000,-1.8661447763442993
1720921431.428743,1000000,-1.5648330450057983
1720921532.4554596,1100000,-1.3288402557373047
1720921626.2876148,1200000,-0.4537563621997833
1720921718.4213607,1300000,0.19539576768875122
1720921822.4859538,1400000,0.8562713265419006
1720921920.9121573,1500000,1.2532590627670288
1720922017.3106372,1600000,1.8131479024887085
1720922107.9970918,1700000,2.081578016281128
1720922199.294666,1800000,2.251481056213379
1720922291.4925702,1900000,1.9460476636886597
1720922388.7979753,2000000,1.827165961265564
1720922493.7099404,2100000,4.805817127227783
1720922581.7717836,2200000,8.088072776794434
1720922673.254486,2300000,8.286108016967773
1720922763.966715,2400000,7.877874374389648
1720922855.8458817,2500000,8.48447322845459
1720922947.587622,2600000,10.349489212036133
1720923047.4825819,2700000,11.64706802368164
1720923143.5911307,2800000,12.288331031799316
1720923241.6344032,2900000,12.531017303466797
1720923332.4821107,3000000,12.617073059082031
1720923438.2998815,3100000,12.810978889465332
1720923536.208792,3200000,12.970934867858887
1720923627.9113078,3300000,13.228460311889648
1720923683.1585076,3400000,13.811325073242188
1720923773.569831,3500000,14.178824424743652
1720923876.9667704,3600000,14.126994132995605
1720923970.9171257,3700000,14.314054489135742
1720924061.2854362,3800000,14.25221061706543
1720924152.9415264,3900000,15.293268203735352
1720924244.8077238,4000000,15.900774002075195
1720924338.3986404,4100000,15.715914726257324
1720924425.9833212,4200000,16.287006378173828
1720924515.4581006,4300000,16.39948081970215
1720924605.29552,4400000,16.591779708862305
1720924687.7696807,4500000,16.2652645111084
1720924779.9382572,4600000,16.3599910736084
1720924876.1334252,4700000,16.11758804321289
1720924977.588331,4800000,16.68116569519043
1720925069.4192302,4900000,16.426162719726562
1720925154.1635711,5000000,15.2793607711792
