Wall time,Step,Value
1720978335.23743,100000,-6.496768951416016
1720978431.5966344,200000,-0.5514886975288391
1720978529.5006695,300000,-0.5319150686264038
1720978629.594353,400000,-0.5030896663665771
1720978727.7600594,500000,-0.490487664937973
1720978826.9916365,600000,-0.4412946105003357
1720978925.7646053,700000,-0.1571284383535385
1720979024.6861155,800000,0.15822015702724457
1720979123.0439978,900000,0.2774246335029602
1720979224.2182257,1000000,0.5789476633071899
1720979321.5398371,1100000,1.384320616722107
1720979410.955881,1200000,2.330378532409668
1720979503.3435497,1300000,2.528961181640625
1720979596.9849515,1400000,2.6713829040527344
1720979689.0446603,1500000,2.975667953491211
1720979776.321494,1600000,3.1361165046691895
1720979868.08098,1700000,3.4883687496185303
1720979961.5015712,1800000,4.755137920379639
1720980052.9618468,1900000,6.343106746673584
1720980141.4105895,2000000,7.316732883453369
1720980234.2487886,2100000,11.902470588684082
1720980324.6864345,2200000,10.43579387664795
1720980421.539278,2300000,13.755779266357422
1720980523.9306247,2400000,15.01448917388916
1720980615.6961262,2500000,15.735212326049805
1720980711.795253,2600000,16.302658081054688
1720980810.6107073,2700000,15.566508293151855
1720980901.5098438,2800000,16.326997756958008
1720980997.812342,2900000,16.793323516845703
1720981097.062261,3000000,16.330307006835938
1720981193.92317,3100000,17.048124313354492
1720981288.3109143,3200000,16.675193786621094
1720981383.795285,3300000,16.67856216430664
1720981479.2965062,3400000,16.82945442199707
1720981537.723965,3500000,16.812713623046875
1720981628.717481,3600000,16.6439151763916
1720981719.154897,3700000,16.772397994995117
1720981806.0935133,3800000,16.718175888061523
1720981895.3124704,3900000,16.634990692138672
1720981985.570947,4000000,16.55817985534668
1720982076.75799,4100000,16.70541763305664
1720982165.4954834,4200000,16.560876846313477
1720982263.0465596,4300000,16.751319885253906
1720982358.6309986,4400000,16.39552879333496
1720982444.748255,4500000,16.68964385986328
1720982537.6990004,4600000,16.905080795288086
1720982625.1778653,4700000,16.817354202270508
1720982714.8661823,4800000,16.594139099121094
1720982806.0845788,4900000,16.848852157592773
1720982886.115834,5000000,16.142641067504883
