Wall time,Step,Value
1720960450.6799,100000,-6.058663368225098
1720960519.26045,200000,-0.5715857744216919
1720960586.8393672,300000,-0.5380761027336121
1720960655.3812985,400000,-0.5464299321174622
1720960724.290048,500000,-0.5430973172187805
1720960791.6711388,600000,-0.5407378077507019
1720960859.2056344,700000,-0.5342977046966553
1720960926.3624132,800000,-0.5331099629402161
1720960994.5606422,900000,-0.5282825231552124
1720961062.3449347,1000000,-0.5213272571563721
1720961128.882634,1100000,-0.5208556652069092
1720961195.8277206,1200000,-0.5161373615264893
1720961264.193244,1300000,-0.48398447036743164
1720961332.7719324,1400000,-0.4630115330219269
1720961401.54726,1500000,-0.43738842010498047
1720961471.6975524,1600000,-0.3747488558292389
1720961540.2872682,1700000,-0.3151109218597412
1720961608.557583,1800000,-0.268738716840744
1720961676.2942474,1900000,-0.1954071968793869
1720961743.6284268,2000000,-0.13598819077014923
1720961811.8555102,2100000,0.8083251118659973
1720961878.7784429,2200000,0.9816253185272217
1720961946.158585,2300000,1.1908966302871704
1720962012.463041,2400000,1.4057399034500122
1720962080.16388,2500000,1.6169161796569824
1720962147.1240869,2600000,1.920227289199829
1720962215.1452794,2700000,2.1261844635009766
1720962282.131996,2800000,2.3537659645080566
1720962351.550694,2900000,2.6355745792388916
1720962419.1114013,3000000,3.3931353092193604
1720962489.1347892,3100000,3.914468765258789
1720962556.1705186,3200000,5.502795696258545
1720962626.906582,3300000,6.366917133331299
1720962697.6083,3400000,6.64333438873291
1720962766.3057995,3500000,7.52073860168457
1720962836.167878,3600000,8.585553169250488
1720962903.7312706,3700000,9.503080368041992
1720962936.1391153,3800000,9.905718803405762
1720963005.8813214,3900000,11.723400115966797
1720963073.0488899,4000000,11.856497764587402
1720963139.8096695,4100000,12.674811363220215
1720963209.8169692,4200000,14.295393943786621
1720963274.9122756,4300000,14.707470893859863
1720963345.5938404,4400000,14.495381355285645
1720963412.7370732,4500000,15.13121509552002
1720963481.1662583,4600000,15.119271278381348
1720963551.1768925,4700000,15.484053611755371
1720963614.6923387,4800000,15.10126781463623
1720963683.7427456,4900000,15.96258544921875
1720963747.2998278,5000000,14.406454086303711
