Wall time,Step,Value
1720973501.5334105,100000,-5.617818355560303
1720973597.4315305,200000,-0.6038917899131775
1720973698.1175964,300000,-0.6156996488571167
1720973806.99095,400000,-0.6710311770439148
1720973918.389701,500000,-0.6040180921554565
1720974013.6053734,600000,-0.5425606966018677
1720974112.3379724,700000,-0.5243127942085266
1720974209.7276342,800000,-0.5342475175857544
1720974308.7407835,900000,-0.5548045039176941
1720974409.127982,1000000,-0.588966429233551
1720974507.240013,1100000,-0.8980079293251038
1720974605.8561172,1200000,-1.5575885772705078
1720974693.9683146,1300000,-2.9575273990631104
1720974783.6277184,1400000,-3.626307964324951
1720974876.0964887,1500000,-4.044381141662598
1720974962.1344874,1600000,-2.2669999599456787
1720975052.926905,1700000,-0.7428440451622009
1720975151.1653404,1800000,-0.0021466806065291166
1720975251.7499003,1900000,0.04471701383590698
1720975346.1785672,2000000,-0.008099826984107494
1720975442.3204393,2100000,1.7403266429901123
1720975535.181959,2200000,2.1299586296081543
1720975641.8475208,2300000,2.4275970458984375
1720975746.6667678,2400000,2.589020252227783
1720975845.5130718,2500000,2.733227014541626
1720975942.340692,2600000,2.85622239112854
1720976040.8935914,2700000,2.9209442138671875
1720976138.9722924,2800000,2.9709763526916504
1720976236.0922384,2900000,3.0744516849517822
1720976335.242587,3000000,3.3105385303497314
1720976429.634403,3100000,3.870337963104248
1720976526.4402826,3200000,4.167776107788086
1720976636.36304,3300000,4.239528656005859
1720976738.234988,3400000,4.26201057434082
1720976834.4893978,3500000,4.2930779457092285
1720976933.5709913,3600000,4.276665210723877
1720977028.0045412,3700000,4.313412189483643
1720977125.177253,3800000,4.330235004425049
1720977192.0937781,3900000,4.408809661865234
1720977284.3702497,4000000,4.453836917877197
1720977379.070639,4100000,4.478526592254639
1720977474.4991875,4200000,4.492511749267578
1720977571.2302163,4300000,4.524001121520996
1720977668.6095529,4400000,4.490117073059082
1720977762.8794544,4500000,4.5285162925720215
1720977858.6943219,4600000,4.521659851074219
1720977957.0093677,4700000,4.573585033416748
1720978052.7643936,4800000,4.582201957702637
1720978149.8035574,4900000,4.590578556060791
1720978243.3908992,5000000,4.60576057434082
