kart17;False;55;-2,309999;0;990
kart4;False;61;-2,521999;0;1098
kart16;False;66;-2,531999;0;1188
kart6;False;66;-2,131999;0;1188
kart2;False;81;-3,462001;0;1458
kart1;False;90;-3,180001;0;1620
kart13;False;99;-3,798003;0;1782
kart12;False;126;-4,152003;0;2268
kart0;False;137;-5,174001;0;2466
kart10;False;142;-5,083999;0;2556
kart3;False;145;-5,689999;0;2610
kart16;False;92;-3,784002;0;2844
kart5;False;183;-6,465991;0;3294
kart2;False;108;-3,116;0;3402
kart15;False;193;-6,985991;0;3474
kart11;False;197;-6,893989;0;3546
kart12;False;72;-2,343999;0;3564
kart8;False;203;-8,405985;0;3654
kart4;False;145;-3,990003;0;3708
kart0;False;87;-3,674002;0;4032
kart17;False;173;-6,445992;0;4104
kart3;False;92;-2,984;0;4266
kart5;False;58;-2,616;0;4338
kart13;False;147;-4,794003;0;4428
kart9;False;254;-7,907984;0;4572
kart6;False;191;-5,781994;0;4626
kart1;False;169;-6,437991;0;4662
kart10;False;121;-5,242001;0;4734
kart2;False;77;-3,554001;0;4788
kart12;False;102;-4,104002;0;5400
kart8;False;105;-3,110001;0;5544
kart7;False;324;-11,14798;0;5832
kart5;False;87;-2,774;0;5904
kart3;False;95;-3,290002;0;5976
kart15;False;145;-4,890003;0;6084
kart16;False;186;-5,871997;0;6192
kart11;False;154;-6,607991;0;6318
kart2;False;87;-2,673999;0;6354
kart0;False;130;-4,460004;0;6372
kart6;False;102;-3,103998;0;6462
kart14;False;364;-11,92798;0;6552
kart1;False;107;-4,214002;0;6588
kart17;False;149;-5,697996;0;6786
kart15;False;55;-2,21;0;7074
kart7;False;73;-3,046;0;7146
kart11;False;80;-2,960001;0;7758
kart1;False;68;-3,036;0;7812
kart4;False;231;-7,561988;0;7866
kart9;False;193;-7,585986;0;8046
kart8;False;144;-6,787993;0;8136
kart12;False;154;-6,007995;0;8172
kart3;False;126;-4,552002;0;8244
kart16;False;119;-4,038002;0;8334
kart0;False;114;-4,428002;0;8424
kart13;False;251;-8,801982;0;8946
kart11;False;70;-2,339999;0;9018
