kart15;False;84;-3,268001;0;1512
kart16;False;84;-4,068001;0;1512
kart4;False;97;-3,494002;0;1746
kart6;False;103;-4,406003;0;1854
kart11;False;112;-4,724002;0;2016
kart14;False;121;-5,741999;0;2178
kart0;False;126;-4,252004;0;2268
kart9;False;127;-5,253998;0;2286
kart1;False;141;-6,281993;0;2538
kart10;False;143;-6,285994;0;2574
kart7;False;144;-5,887995;0;2592
kart5;False;145;-5,889995;0;2610
kart8;False;149;-5,997997;0;2682
kart4;False;66;-2,331999;0;2934
kart14;False;58;-2,215999;0;3222
kart2;False;185;-7,769987;0;3330
kart10;False;78;-3,756;0;3978
kart17;False;230;-9,159985;0;4140
kart7;False;94;-3,588002;0;4284
kart13;False;242;-10,28399;0;4356
kart9;False;134;-5,767997;0;4698
kart6;False;176;-7,851986;0;5022
kart2;False;97;-3,894001;0;5076
kart14;False;119;-4,438004;0;5364
kart11;False;187;-7,873986;0;5382
kart12;False;304;-11,70798;0;5472
kart10;False;102;-3,804001;0;5814
kart15;False;241;-8,781982;0;5850
kart4;False;171;-7,741987;0;6012
kart3;False;364;-14,82798;0;6552
kart8;False;216;-8,031981;0;6570
kart9;False;105;-3,610003;0;6588
kart1;False;226;-8,451982;0;6606
kart6;False;93;-4,186001;0;6696
kart14;False;88;-3,576;0;6948
kart7;False;154;-6,007996;0;7056
kart10;False;93;-3,486001;0;7488
kart9;False;71;-2,341999;0;7866
kart0;False;320;-12,23998;0;8028
kart13;False;219;-7,337987;0;8298
kart17;False;243;-9,68598;0;8514
kart14;False;87;-3,374001;0;8514
kart3;False;112;-5,123999;0;8568
kart4;False;159;-5,817996;0;8874
kart1;False;129;-4,958;0;8928
kart5;False;357;-13,61399;0;9036
kart8;False;150;-5,299999;0;9270
kart16;False;433;-16,16598;0;9306
kart0;False;78;-3,856002;0;9432
kart11;False;227;-8,653987;0;9468
kart6;False;157;-6,013996;0;9522
kart12;False;227;-9,753983;0;9558
kart15;False;210;-7,319988;0;9630
kart4;False;70;-3,039999;0;10134
kart17;False;105;-3,910002;0;10404
kart10;False;230;-8,859984;0;11628
kart4;False;83;-3,766001;0;11628
kart3;False;171;-6,441994;0;11646
kart16;False;130;-5,060001;0;11646
kart15;False;114;-5,127999;0;11682
kart12;False;125;-5,049998;0;11808
kart0;False;143;-6,385994;0;12006
kart5;False;183;-6,665992;0;12330
kart7;False;298;-11,69598;0;12420
kart8;False;176;-7,651987;0;12438
kart2;False;427;-15,45398;0;12762
kart17;False;143;-6,085995;0;12978
kart1;False;226;-9,451983;0;12996
kart6;False;196;-7,291991;0;13050
kart12;False;70;-3,04;0;13068
kart13;False;273;-10,64598;0;13212
kart15;False;131;-6,861993;0;14040
