kart15;False;79;-3,258002;0;1422
kart10;False;99;-4,398002;0;1782
kart3;False;102;-4,304002;0;1836
kart13;False;110;-6,019994;0;1980
kart2;False;119;-4,738001;0;2142
kart4;False;121;-4,542002;0;2178
kart7;False;128;-4,656001;0;2304
kart9;False;162;-5,524;0;2916
kart15;False;108;-4,316003;0;3366
kart2;False;73;-2,546;0;3456
kart6;False;196;-6,791991;0;3528
kart13;False;103;-3,506001;0;3834
kart5;False;220;-7,739986;0;3960
kart7;False;112;-4,824;0;4320
kart11;False;250;-8,899981;0;4500
kart3;False;149;-5,497998;0;4518
kart16;False;260;-9,01998;0;4680
kart6;False;73;-2,545999;0;4842
kart14;False;283;-9,765979;0;5094
kart10;False;186;-6,571989;0;5130
kart2;False;111;-4,322003;0;5454
kart1;False;310;-11,71998;0;5580
kart0;False;314;-10,52798;0;5652
kart5;False;95;-4,090002;0;5670
kart15;False;160;-6,919992;0;6246
kart13;False;156;-5,612002;0;6642
kart11;False;120;-4,540003;0;6660
kart12;False;386;-13,67198;0;6948
kart4;False;273;-10,04599;0;7092
kart10;False;121;-5,042;0;7308
kart3;False;174;-6,147995;0;7650
kart2;False;124;-5,147999;0;7686
kart8;False;436;-15,47198;0;7848
kart6;False;168;-6,335992;0;7866
kart17;False;443;-16,78599;0;7974
kart13;False;86;-3,072;0;8190
kart9;False;300;-10,59998;0;8316
kart11;False;97;-3,094002;0;8406
kart15;False;121;-4,542002;0;8424
kart5;False;172;-8,443985;0;8766
kart10;False;82;-3,264001;0;8784
kart12;False;107;-4,214001;0;8874
kart1;False;184;-7,367987;0;8892
kart9;False;63;-3,026;0;9450
kart0;False;212;-7,223986;0;9468
kart13;False;89;-2,978;0;9792
kart2;False;145;-6,289994;0;10296
kart8;False;158;-6,315991;0;10692
kart6;False;177;-6,553991;0;11052
kart7;False;378;-14,95598;0;11124
kart16;False;358;-13,81598;0;11124
kart5;False;145;-5,789996;0;11376
kart0;False;109;-4,118001;0;11430
kart8;False;62;-2,824;0;11808
kart15;False;190;-8,779984;0;11844
kart13;False;145;-5,090002;0;12402
kart2;False;125;-5,349999;0;12546
kart1;False;213;-7,925987;0;12726
kart12;False;218;-8,435982;0;12798
kart4;False;334;-11,46798;0;13104
kart0;False;115;-4,030003;0;13500
kart9;False;249;-9,497981;0;13932
kart2;False;105;-3,410003;0;14436
kart3;False;384;-13,16798;0;14562
kart16;False;194;-7,887985;0;14616
kart7;False;198;-7,495987;0;14688
kart1;False;113;-4,226003;0;14760
kart17;False;401;-14,00198;0;15192
kart6;False;234;-8,667983;0;15264
kart8;False;195;-6,689993;0;15318
kart10;False;365;-13,02998;0;15354
kart14;False;573;-18,34602;0;15408
kart13;False;170;-5,34;0;15462
kart16;False;53;-2,806;0;15570
kart5;False;257;-10,31398;0;16002
kart15;False;233;-9,265981;0;16038
kart7;False;90;-4,080002;0;16308
kart8;False;68;-2,835999;0;16542
kart4;False;241;-7,781981;0;17442
kart10;False;122;-4,244003;0;17550
kart9;False;204;-7,307988;0;17604
kart15;False;89;-3,578001;0;17640
kart1;False;161;-5,521996;0;17658
kart0;False;234;-8,867982;0;17712
kart3;False;190;-6,779991;0;17982
kart14;False;144;-5,388001;0;18000
kart13;False;142;-5,383996;0;18018
kart16;False;174;-6,347992;0;18702
kart10;False;70;-2,84;0;18810
kart6;False;200;-7,199986;0;18864
kart17;False;220;-8,139987;0;19152
kart1;False;89;-3,378001;0;19260
kart9;False;93;-4,086002;0;19278
kart8;False;155;-5,709995;0;19332
kart14;False;101;-3,302001;0;19818
kart7;False;202;-7,003987;0;19944
kart2;False;313;-9,525982;0;20070
kart15;False;151;-5,601993;0;20358
kart11;False;665;-24,9302;0;20376
kart5;False;259;-8,417977;0;20664
kart10;False;108;-4,616002;0;20754
kart3;False;155;-5,409998;0;20772
kart6;False;125;-4,650002;0;21114
kart12;False;478;-15,55598;0;21402
kart17;False;141;-5,881996;0;21690
kart2;False;96;-3,992003;0;21798
kart14;False;112;-4,124002;0;21834
kart0;False;233;-7,965983;0;21906
kart17;False;58;-2,415999;0;22734
kart3;False;119;-5,437998;0;22914
kart6;False;103;-2,906001;0;22968
kart9;False;209;-7,317988;0;23040
kart14;False;72;-3,044001;0;23130
kart2;False;76;-2,852;0;23166
kart7;False;191;-6,681988;0;23382
kart13;False;311;-12,22198;0;23616
kart4;False;348;-13,59598;0;23706
kart1;False;258;-10,11598;0;23904
kart10;False;177;-6,953988;0;23940
kart8;False;262;-8,523981;0;24048
kart2;False;55;-2,009999;0;24156
kart5;False;204;-6,807986;0;24336
kart13;False;53;-2,605999;0;24570
kart9;False;88;-2,976;0;24624
kart0;False;164;-4,928001;0;24858
kart14;False;97;-3,894003;0;24876
kart11;False;255;-8,90998;0;24966
