kart5;False;66;-1,931999;0;1188
kart17;False;81;-3,662;0;1458
kart15;False;93;-3,586001;0;1674
kart3;False;97;-4,694002;0;1746
kart9;False;101;-3,202001;0;1818
kart12;False;114;-5,527997;0;2052
kart6;False;126;-4,252002;0;2268
kart2;False;126;-4,951999;0;2268
kart8;False;141;-5,182003;0;2538
kart1;False;151;-5,301997;0;2718
kart14;False;152;-4,504004;0;2736
kart9;False;59;-1,817999;0;2880
kart10;False;170;-5,839996;0;3060
kart11;False;175;-6,549992;0;3150
kart2;False;55;-2,61;0;3258
kart17;False;101;-4,102001;0;3276
kart12;False;96;-3,792001;0;3780
kart15;False;123;-4,646002;0;3888
kart13;False;229;-7,657984;0;4122
kart9;False;70;-2,539999;0;4140
kart1;False;79;-3,258;0;4140
kart12;False;38;-1,776;0;4464
kart10;False;83;-2,565999;0;4554
kart6;False;136;-5,072;0;4716
kart16;False;264;-9,127984;0;4752
kart4;False;270;-8,039988;0;4860
kart2;False;89;-2,477999;0;4860
kart8;False;135;-4,370001;0;4968
kart7;False;282;-9,863981;0;5076
kart3;False;195;-7,989986;0;5256
kart17;False;140;-5,979992;0;5796
kart5;False;280;-10,35998;0;6228
kart8;False;80;-3,26;0;6408
kart9;False;128;-4,456002;0;6444
kart10;False;109;-4,118003;0;6516
kart15;False;152;-5,303996;0;6624
kart13;False;167;-6,333992;0;7128
kart6;False;135;-4,87;0;7146
kart7;False;116;-3,932003;0;7164
kart1;False;170;-6,439995;0;7200
kart4;False;153;-5,305999;0;7614
kart15;False;58;-2,716;0;7668
kart9;False;79;-2,557999;0;7866
kart10;False;77;-2,854001;0;7902
kart2;False;173;-5,545998;0;7974
kart0;False;452;-16,70399;0;8136
kart6;False;72;-2,743999;0;8442
kart8;False;114;-4,028004;0;8460
kart13;False;79;-3,358001;0;8550
kart10;False;63;-2,125999;0;9036
kart3;False;212;-7,423989;0;9072
kart14;False;360;-13,51998;0;9216
kart15;False;90;-3,68;0;9288
kart5;False;175;-6,049996;0;9378
kart11;False;354;-12,10798;0;9522
kart13;False;63;-2,526;0;9684
kart0;False;94;-2,787999;0;9828
kart8;False;82;-3,264;0;9936
kart9;False;123;-3,846;0;10080
kart12;False;334;-11,46798;0;10476
kart14;False;96;-4,392002;0;10944
kart15;False;97;-3,694001;0;11034
kart11;False;89;-3,478001;0;11124
kart12;False;50;-2,5;0;11376
kart10;False;143;-4,686003;0;11610
kart5;False;138;-5,275999;0;11862
kart9;False;100;-3,400001;0;11880
kart6;False;192;-7,08399;0;11898
kart17;False;340;-11,07998;0;11916
kart16;False;441;-15,48198;0;12690
kart12;False;74;-2,948001;0;12708
kart4;False;296;-10,69198;0;12942
kart7;False;333;-11,86598;0;13158
kart10;False;97;-4,294003;0;13356
kart8;False;200;-7,999986;0;13536
kart13;False;224;-7,947985;0;13716
kart17;False;102;-3,604002;0;13752
kart1;False;374;-12,74798;0;13932
kart9;False;115;-5,529996;0;13950
kart0;False;229;-8,057981;0;13950
kart3;False;273;-8,745981;0;13986
kart15;False;170;-5,639996;0;14094
kart12;False;86;-3,372001;0;14256
kart6;False;133;-4,566004;0;14292
kart4;False;86;-3,772001;0;14490
kart7;False;97;-3,994002;0;14904
kart11;False;219;-7,23799;0;15066
kart5;False;200;-6,799988;0;15462
kart0;False;89;-4,078001;0;15552
kart15;False;93;-2,986001;0;15768
kart12;False;96;-3,992002;0;15984
kart17;False;130;-4,560004;0;16092
kart7;False;71;-2,341999;0;16182
kart14;False;294;-10,38798;0;16236
kart9;False;128;-5,455998;0;16254
kart4;False;111;-3,822004;0;16488
kart16;False;217;-8,333982;0;16596
kart0;False;71;-2,541999;0;16830
kart8;False;195;-7,08999;0;17046
kart10;False;215;-7,129987;0;17226
kart3;False;181;-8,061988;0;17244
kart6;False;169;-4,538002;0;17334
kart2;False;520;-17,03999;0;17334
kart12;False;99;-3,098001;0;17766
kart4;False;90;-3,380002;0;18108
kart8;False;66;-2,732;0;18234
kart0;False;91;-4,082002;0;18468
kart5;False;168;-5,835998;0;18486
kart7;False;140;-4,880003;0;18702
kart15;False;168;-6,735993;0;18792
kart9;False;141;-5,881999;0;18792
kart11;False;209;-8,517983;0;18828
kart17;False;179;-5,857996;0;19314
kart3;False;127;-4,054003;0;19530
kart6;False;130;-3,760005;0;19674
kart2;False;132;-4,764;0;19710
kart13;False;355;-11,40998;0;20106
kart9;False;78;-3,656;0;20196
kart5;False;107;-3,014002;0;20412
kart12;False;151;-5,701998;0;20484
kart7;False;103;-3,306002;0;20556
kart14;False;244;-8,787983;0;20628
kart0;False;149;-4,698002;0;21150
kart11;False;133;-4,866002;0;21222
kart10;False;231;-8,061985;0;21384
kart16;False;276;-9,351978;0;21564
kart15;False;154;-5,807996;0;21564
kart1;False;429;-13,35798;0;21654
kart12;False;78;-3,056;0;21888
kart3;False;148;-5,695997;0;22194
kart7;False;104;-3,208001;0;22428
kart6;False;167;-5,733997;0;22680
kart14;False;118;-4,836002;0;22752
kart17;False;201;-6,501994;0;22932
kart9;False;155;-5,209999;0;22986
kart8;False;276;-11,65198;0;23202
kart10;False;105;-4,010003;0;23274
kart4;False;300;-9,49998;0;23508
kart3;False;78;-3,356;0;23598
kart12;False;97;-2,994002;0;23634
kart5;False;192;-6,983988;0;23868
kart11;False;157;-6,113996;0;24048
kart2;False;250;-8,599981;0;24210
kart17;False;88;-4,276002;0;24516
kart6;False;109;-3,318004;0;24642
kart7;False;127;-3,954002;0;24714
kart8;False;99;-4,098002;0;24984
kart1;False;197;-6,693995;0;25200
kart2;False;60;-2,419999;0;25290
kart3;False;98;-3,396001;0;25362
kart15;False;215;-8,329989;0;25434
kart0;False;243;-8,685978;0;25524
kart5;False;101;-4,002002;0;25686
kart4;False;126;-5,551997;0;25776
kart13;False;324;-10,44798;0;25938
kart12;False;140;-4,980003;0;26154
kart17;False;95;-2,389999;0;26226
kart9;False;182;-6,863991;0;26262
kart11;False;144;-4,688004;0;26640
kart15;False;72;-3,644;0;26730
kart2;False;92;-3,384002;0;26946
kart10;False;215;-7,329986;0;27144
kart0;False;93;-4,086001;0;27198
kart1;False;119;-3,938001;0;27342
kart4;False;100;-4,500001;0;27576
kart8;False;148;-4,596002;0;27648
kart12;False;90;-2,98;0;27774
kart17;False;89;-2,878002;0;27828
kart9;False;100;-4,000002;0;28062
kart15;False;103;-3,806002;0;28584
kart2;False;91;-3,282;0;28584
kart5;False;166;-6,631991;0;28674
kart3;False;194;-7,787987;0;28854
kart8;False;103;-3,306001;0;29502
kart11;False;160;-5,519996;0;29520
kart7;False;272;-8,643982;0;29610
kart13;False;226;-7,351988;0;30006
kart10;False;172;-6,043994;0;30240
kart15;False;100;-3,600003;0;30384
kart17;False;145;-4,99;0;30438
kart1;False;182;-6,863992;0;30618
kart0;False;198;-7,795987;0;30762
kart4;False;215;-7,529983;0;31446
kart10;False;81;-2,561999;0;31698
kart11;False;126;-4,452003;0;31788
kart15;False;87;-2,974;0;31950
kart0;False;83;-2,666;0;32256
kart7;False;150;-5,2;0;32310
kart16;False;616;-21,83214;0;32652
kart8;False;181;-6,261993;0;32760
kart14;False;560;-16,41996;0;32832
kart9;False;265;-8,629977;0;32832
kart17;False;134;-5,068;0;32850
kart6;False;458;-15,21597;0;32886
kart12;False;291;-10,18198;0;33012
kart15;False;59;-2,217999;0;33012
kart5;False;253;-7,20599;0;33228
kart2;False;299;-9,197977;0;33966
kart4;False;154;-5,807994;0;34218
kart11;False;141;-5,781998;0;34326
kart9;False;85;-3,570002;0;34362
kart3;False;309;-10,81798;0;34416
kart8;False;92;-3,584002;0;34416
kart17;False;90;-3,380001;0;34470
kart5;False;74;-2,948001;0;34560
kart13;False;261;-8,021986;0;34704
kart14;False;111;-4,122005;0;34830
kart6;False;111;-4,522002;0;34884
kart1;False;264;-10,12798;0;35370
kart7;False;174;-7,247991;0;35442
kart9;False;62;-2,123999;0;35478
kart17;False;95;-3,490001;0;36180
kart12;False;185;-6,069993;0;36342
kart3;False;109;-3,818003;0;36378
kart14;False;88;-3,276;0;36414
kart7;False;61;-2,221999;0;36540
kart0;False;251;-7,701987;0;36774
kart2;False;170;-5,839997;0;37026
kart5;False;152;-5,703996;0;37296
kart13;False;148;-5,096002;0;37368
kart4;False;180;-5,359999;0;37458
kart16;False;270;-9,839981;0;37512
kart6;False;155;-5,01;0;37674
kart3;False;76;-2,751999;0;37746
kart12;False;83;-3,366001;0;37836
kart17;False;106;-4,412002;0;38088
kart7;False;96;-3,492002;0;38268
kart9;False;157;-5,214002;0;38304
kart10;False;369;-12,83798;0;38340
kart1;False;167;-5,833992;0;38376
kart4;False;57;-2,313999;0;38484
kart14;False;116;-4,632003;0;38502
kart15;False;319;-12,03798;0;38754
kart13;False;112;-4,124002;0;39384
kart8;False;280;-8,859974;0;39456
kart1;False;74;-3,148001;0;39708
kart11;False;308;-10,71597;0;39870
kart0;False;178;-5,655996;0;39978
kart10;False;93;-3,086;0;40014
kart2;False;179;-5,657999;0;40248
kart12;False;136;-4,872001;0;40284
kart17;False;129;-4,957999;0;40410
kart6;False;156;-5,911995;0;40482
kart3;False;154;-5,308;0;40518
kart15;False;101;-3,201999;0;40572
kart5;False;186;-7,371993;0;40644
kart8;False;67;-2,633999;0;40662
kart14;False;132;-5,163998;0;40878
kart7;False;171;-6,141994;0;41346
kart10;False;96;-3,692002;0;41742
kart0;False;101;-4,202002;0;41796
kart13;False;152;-5,403998;0;42120
kart9;False;219;-8,237986;0;42246
kart17;False;127;-4,554004;0;42696
kart11;False;157;-5,713995;0;42696
kart14;False;123;-3,946002;0;43092
kart1;False;191;-6,881992;0;43146
kart4;False;268;-9,63598;0;43308
kart5;False;178;-6,555995;0;43848
kart0;False;116;-4,132003;0;43884
kart7;False;160;-6,819992;0;44226
kart12;False;223;-7,34599;0;44298
kart10;False;148;-5,795996;0;44406
kart2;False;232;-8,063984;0;44424
kart13;False;136;-5,171998;0;44568
kart16;False;397;-13,89398;0;44658
kart10;False;54;-2,207999;0;45378
kart6;False;273;-9,845981;0;45396
kart8;False;277;-7,253987;0;45648
kart0;False;98;-3,596002;0;45648
kart4;False;134;-4,768002;0;45720
kart11;False;178;-5,655999;0;45900
kart3;False;317;-12,23398;0;46224
kart17;False;234;-8,467981;0;46908
kart12;False;150;-5,5;0;46998
kart1;False;215;-8,329983;0;47016
kart9;False;267;-8,633975;0;47052
kart0;False;84;-3,268001;0;47160
kart8;False;93;-3,986002;0;47322
kart13;False;155;-5,709993;0;47358
kart7;False;183;-5,965997;0;47520
kart15;False;394;-12,98798;0;47664
kart11;False;105;-3,710002;0;47790
kart3;False;107;-5,213998;0;48150
kart5;False;257;-8,11398;0;48474
kart9;False;84;-2,768;0;48564
kart16;False;224;-6,747989;0;48690
kart17;False;103;-3,306001;0;48762
kart13;False;79;-3,258001;0;48780
kart6;False;213;-8,125982;0;49230
kart4;False;199;-7,597985;0;49302
kart0;False;120;-4,240003;0;49320
kart15;False;129;-4,758001;0;49986
kart2;False;316;-11,53198;0;50112
kart7;False;165;-5,129999;0;50490
kart8;False;181;-5,961996;0;50580
kart9;False;112;-3,524001;0;50580
kart11;False;178;-7,155988;0;50994
kart13;False;135;-5,369998;0;51210
kart4;False;130;-4,460003;0;51642
kart7;False;66;-2,932;0;51678
kart0;False;135;-4,670003;0;51750
kart5;False;187;-7,573987;0;51840
kart15;False;112;-4,424001;0;52002
kart17;False;188;-6,475993;0;52146
kart14;False;503;-16,90598;0;52146
kart12;False;308;-10,51598;0;52542
kart10;False;405;-13,10998;0;52668
kart9;False;118;-4,036003;0;52704
kart16;False;237;-7,573984;0;52956
kart5;False;64;-2,427999;0;52992
kart2;False;170;-4,740005;0;53172
kart13;False;118;-4,536003;0;53334
kart3;False;291;-9,481982;0;53388
kart7;False;95;-3,490002;0;53388
kart11;False;149;-6,497992;0;53676
kart1;False;374;-11,84798;0;53748
kart12;False;78;-2,955999;0;53946
kart7;False;69;-2,437999;0;54630
kart5;False;93;-3,586001;0;54666
kart3;False;76;-3,151999;0;54756
kart9;False;117;-4,134002;0;54810
kart2;False;94;-3,588002;0;54864
kart16;False;107;-4,414001;0;54882
kart11;False;81;-2,762;0;55134
kart10;False;143;-4,486002;0;55242
kart4;False;218;-7,535988;0;55566
kart8;False;294;-9,987986;0;55872
kart17;False;207;-6,513992;0;55872
kart0;False;246;-9,291981;0;56178
kart15;False;240;-8,979981;0;56322
kart7;False;102;-4,404002;0;56466
kart1;False;152;-5,703998;0;56484
kart12;False;144;-5,887994;0;56538
kart10;False;88;-3,676002;0;56826
kart8;False;84;-2,767999;0;57384
kart9;False;148;-5,595996;0;57474
kart15;False;64;-2,928;0;57474
kart4;False;121;-3,842002;0;57744
kart2;False;170;-6,039994;0;57924
kart12;False;79;-2,657999;0;57960
kart6;False;490;-15,67997;0;58050
kart1;False;126;-4,952001;0;58752
kart11;False;202;-7,503987;0;58770
kart17;False;167;-4,734003;0;58878
kart4;False;75;-2,95;0;59094
kart10;False;138;-4,776003;0;59310
kart3;False;254;-8,707981;0;59328
kart12;False;99;-3,598;0;59742
kart15;False;144;-5,687997;0;60066
kart2;False;119;-4,238004;0;60066
kart6;False;115;-4,330002;0;60120
kart16;False;310;-11,61998;0;60462
kart17;False;90;-3,180001;0;60498
kart0;False;241;-7,181984;0;60516
kart8;False;181;-6,161992;0;60642
kart12;False;56;-2,311999;0;60750
kart4;False;115;-5,129999;0;61164
kart17;False;42;-1,284;0;61254
kart1;False;151;-5,401996;0;61470
kart10;False;135;-3,370002;0;61740
kart7;False;306;-10,31198;0;61974
kart0;False;112;-3,724003;0;62532
kart13;False;517;-17,83401;0;62640
kart16;False;126;-4,452004;0;62730
kart5;False;451;-15,70197;0;62784
kart1;False;93;-3,186001;0;63144
kart3;False;220;-5,939996;0;63288
kart17;False;114;-3,528003;0;63306
kart14;False;625;-20,15009;0;63396
kart2;False;192;-6,683993;0;63522
kart4;False;151;-4,902001;0;63882
kart8;False;191;-5,881998;0;64080
kart12;False;199;-7,797988;0;64332
kart2;False;71;-2,541999;0;64800
kart13;False;129;-4,558002;0;64962
kart5;False;122;-4,344004;0;64980
kart15;False;273;-8,245983;0;64980
kart0;False;151;-5,302001;0;65250
kart10;False;197;-7,293989;0;65286
kart12;False;62;-2,023999;0;65448
kart7;False;199;-6,797991;0;65556
kart9;False;453;-14,90597;0;65628
kart16;False;178;-6,455994;0;65934
kart17;False;147;-5,693994;0;65952
kart11;False;419;-15,33798;0;66312
kart6;False;350;-12,49998;0;66420
kart4;False;149;-5,197999;0;66564
kart9;False;56;-2,211999;0;66636
kart3;False;186;-5,271998;0;66636
kart2;False;102;-4,304003;0;66636
kart8;False;168;-6,335991;0;67104
kart16;False;74;-3,048;0;67266
kart17;False;83;-2,765999;0;67446
kart12;False;120;-5,839993;0;67608
kart11;False;75;-2,75;0;67662
kart6;False;71;-2,942;0;67698
kart5;False;160;-6,019996;0;67860
kart3;False;81;-2,962;0;68094
kart4;False;126;-5,251997;0;68832
kart0;False;208;-5,515998;0;68994
kart13;False;225;-6,949986;0;69012
kart10;False;217;-8,633983;0;69192
kart1;False;340;-12,17998;0;69264
kart15;False;245;-8,289984;0;69390
kart12;False;117;-5,933993;0;69714
kart14;False;375;-12,34998;0;70146
kart4;False;84;-3,268001;0;70344
kart8;False;182;-7,363988;0;70380
kart3;False;137;-4,874004;0;70560
kart7;False;295;-9,58998;0;70866
kart15;False;104;-3,008001;0;71262
kart1;False;136;-5,271997;0;71712
kart0;False;162;-5,523996;0;71910
kart8;False;99;-3,798002;0;72162
kart16;False;276;-10,25198;0;72234
kart3;False;96;-3,092;0;72288
kart2;False;329;-10,35798;0;72558
kart15;False;78;-3,356001;0;72666
kart9;False;352;-12,10398;0;72972
kart0;False;83;-3,866002;0;73404
kart16;False;71;-3,042;0;73512
kart13;False;250;-7,899986;0;73512
kart11;False;327;-11,25398;0;73548
kart12;False;227;-7,653985;0;73800
kart14;False;249;-9,697985;0;74628
kart17;False;406;-13,61197;0;74754
kart5;False;384;-14,96798;0;74772
kart4;False;268;-9,635978;0;75168
kart10;False;339;-11,57798;0;75294
kart3;False;171;-5,941998;0;75366
kart16;False;107;-4,314003;0;75438
kart1;False;213;-5,926;0;75546
kart12;False;104;-3,908001;0;75672
kart9;False;191;-6,68199;0;76410
kart11;False;166;-4,632003;0;76536
kart15;False;218;-7,635987;0;76590
kart2;False;235;-7,569984;0;76788
kart8;False;266;-8,431976;0;76950
kart14;False;137;-5,474;0;77094
kart5;False;129;-5,158001;0;77094
kart6;False;540;-18,38003;0;77418
kart17;False;167;-5,033999;0;77760
kart11;False;84;-2,767999;0;78048
kart16;False;147;-5,093996;0;78084
kart9;False;101;-3,702003;0;78228
kart7;False;409;-13,21797;0;78228
kart5;False;101;-3,602;0;78912
kart14;False;116;-4,632002;0;79182
kart12;False;206;-8,311983;0;79380
kart17;False;93;-3,686002;0;79434
kart10;False;247;-8,69398;0;79740
kart0;False;359;-12,61798;0;79866
kart11;False;110;-4,62;0;80028
kart13;False;363;-13,02598;0;80046
kart5;False;70;-2,439999;0;80172
kart15;False;202;-6,503994;0;80226
kart14;False;78;-4,156002;0;80586
kart8;False;212;-7,023985;0;80766
kart11;False;56;-1,811999;0;81036
kart9;False;157;-6,213994;0;81054
kart12;False;98;-3,096;0;81144
kart7;False;178;-6,755993;0;81432
kart10;False;95;-4,590001;0;81450
kart17;False;131;-5,161998;0;81792
kart16;False;237;-8,173986;0;82350
kart12;False;81;-2,862;0;82602
kart6;False;296;-10,29198;0;82746
kart10;False;74;-2,748;0;82782
kart14;False;122;-5,044;0;82782
kart11;False;109;-3,918004;0;82998
kart4;False;436;-13,67198;0;83016
kart2;False;354;-12,80798;0;83160
kart15;False;168;-6,635988;0;83250
kart1;False;430;-13,15997;0;83286
kart17;False;84;-2,768;0;83304
kart5;False;177;-6,553988;0;83358
kart7;False;114;-4,128003;0;83484
kart3;False;460;-15,01998;0;83646
kart0;False;213;-7,325988;0;83700
kart13;False;212;-7,923984;0;83862
kart11;False;58;-2,315999;0;84042
kart16;False;97;-4,094002;0;84096
kart12;False;87;-2,873999;0;84168
kart15;False;63;-2,125999;0;84384
kart0;False;56;-1,911999;0;84708
kart9;False;204;-8,007988;0;84726
kart8;False;228;-7,855986;0;84870
kart5;False;109;-4,018003;0;85320
kart3;False;96;-3,792003;0;85374
kart6;False;147;-5,493998;0;85392
kart4;False;135;-3,970002;0;85446
kart2;False;155;-6,209993;0;85950
kart13;False;126;-5,351998;0;86130
kart10;False;196;-7,19199;0;86310
kart0;False;91;-2,981999;0;86346
kart17;False;178;-6,055992;0;86508
kart1;False;188;-5,676001;0;86670
kart12;False;141;-4,982001;0;86706
kart15;False;146;-5,791998;0;87012
kart7;False;199;-7,097988;0;87066
kart8;False;143;-6,285993;0;87444
kart3;False;120;-4,940001;0;87534
kart16;False;218;-7,935984;0;88020
kart17;False;92;-3,284001;0;88164
kart2;False;127;-4,154004;0;88236
kart6;False;160;-5,319997;0;88272
kart0;False;112;-4,524003;0;88362
kart5;False;178;-6,055997;0;88524
kart14;False;324;-12,04798;0;88614
kart9;False;240;-8,079987;0;89046
kart17;False;59;-2,317999;0;89226
kart10;False;177;-6,353992;0;89496
kart13;False;198;-7,795984;0;89694
kart9;False;75;-2,85;0;90396
kart7;False;186;-7,871987;0;90414
kart15;False;190;-7,079989;0;90432
kart16;False;134;-4,868001;0;90432
kart2;False;123;-4,546002;0;90450
kart3;False;167;-6,233993;0;90540
kart1;False;226;-7,951985;0;90738
kart11;False;380;-11,65998;0;90882
kart17;False;96;-3,292;0;90954
kart5;False;135;-4,670002;0;90954
kart6;False;168;-5,935997;0;91296
kart8;False;218;-7,235991;0;91368
kart10;False;116;-4,432004;0;91584
kart16;False;70;-2,839999;0;91692
kart15;False;92;-2,884;0;92088
kart2;False;92;-3,784001;0;92106
kart13;False;135;-5,669995;0;92124
kart11;False;82;-2,463999;0;92358
kart14;False;221;-8,041985;0;92592
